id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
313,6000.0,3,10.42,194.79,B,B3,120435.0,3 years,1,40000.0,1,2017-08-01,0,0,272.0,0,19.26,1.0,680.0,684.0,13.0,0.0,0.0,6744.0,40.4,17.0,0,0,Apr-2002,0.0,1.0,3.0,2.0,9.0,9.0,2.0,4.0,2.0,11.0,14.0,9.0,13.0,0.0,0.0,0.0,5.0
314,12375.0,3,7.99,387.74,A,A5,896.0,,1,38000.0,0,2017-03-01,0,0,160.0,4,20.78,0.0,750.0,754.0,29.0,0.0,0.0,5670.0,20.5,59.0,1,0,Dec-2002,0.0,1.0,0.0,2.0,2.0,2.0,4.0,5.0,48.0,4.0,10.0,2.0,29.0,0.0,0.0,0.0,0.0
315,6000.0,3,10.42,194.79,B,B3,9579.0,6 years,1,52150.0,1,2017-12-01,0,0,227.0,35,14.59,0.0,695.0,699.0,6.0,0.0,0.0,8247.0,53.2,24.0,0,0,Jun-2008,0.0,1.0,0.0,2.0,3.0,3.0,3.0,5.0,14.0,4.0,10.0,3.0,6.0,0.0,0.0,0.0,1.0
316,15000.0,3,7.89,469.29,A,A5,103.0,6 years,0,64000.0,2,2015-05-01,0,0,38.0,21,8.63,0.0,675.0,679.0,10.0,0.0,0.0,14742.0,59.7,13.0,0,0,Jan-2005,0.0,1.0,0.0,5.0,7.0,7.0,5.0,6.0,1.0,9.0,11.0,7.0,10.0,0.0,0.0,0.0,0.0
317,12000.0,5,15.31,287.44,C,C5,497.0,5 years,1,64800.0,0,2016-06-01,0,0,245.0,26,21.72,0.0,690.0,694.0,16.0,0.0,0.0,10340.0,35.9,37.0,0,0,Oct-2004,0.0,1.0,1.0,4.0,7.0,7.0,6.0,11.0,17.0,13.0,20.0,7.0,16.0,0.0,0.0,0.0,4.0
318,2700.0,3,6.91,83.26,A,A5,235203.0,< 1 year,1,31200.0,0,2011-01-01,0,0,185.0,3,13.54,0.0,715.0,719.0,14.0,0.0,0.0,8992.0,79.4,19.0,1,0,Dec-1997,10635.0,1.0,,,,,,,,,,,,,,,
319,30000.0,5,16.99,745.42,D,D3,533.0,8 years,0,70000.0,1,2015-10-01,0,0,201.0,2,31.17,0.0,705.0,709.0,15.0,0.0,0.0,26217.0,51.4,30.0,0,0,Jun-1999,0.0,1.0,0.0,7.0,7.0,7.0,8.0,8.0,17.0,9.0,11.0,7.0,15.0,0.0,0.0,0.0,1.0
320,3125.0,3,19.99,116.13,E,E1,3128.0,8 years,1,68900.0,1,2016-02-01,1,0,145.0,8,15.03,3.0,670.0,674.0,11.0,1.0,0.0,8123.0,49.3,23.0,1,0,Feb-2002,0.0,1.0,0.0,8.0,8.0,8.0,9.0,12.0,10.0,9.0,13.0,8.0,11.0,0.0,0.0,0.0,6.0
321,16000.0,5,15.61,385.79,D,D1,162.0,10+ years,0,60000.0,1,2015-05-01,1,2,735.0,2,12.34,0.0,660.0,664.0,6.0,0.0,0.0,21378.0,51.8,8.0,0,0,Sep-1981,5.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0
322,20000.0,3,10.99,654.68,B,B2,985.0,7 years,0,85000.0,1,2014-01-01,0,2,447.0,30,2.46,0.0,715.0,719.0,3.0,0.0,0.0,10182.0,30.5,21.0,1,0,Nov-1999,1951.0,1.0,0.0,1.0,1.0,1.0,3.0,8.0,11.0,3.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0
323,9000.0,3,10.99,294.61,B,B2,59327.0,< 1 year,2,83000.0,0,2013-10-01,0,4,4.0,3,16.83,0.0,675.0,679.0,8.0,0.0,0.0,13355.0,71.4,14.0,0,0,Jan-2003,299.0,1.0,1.0,4.0,5.0,5.0,4.0,6.0,5.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,2.0
324,35000.0,5,23.99,1006.68,F,F2,754.0,10+ years,1,195000.0,2,2015-01-01,0,0,331.0,8,17.61,0.0,720.0,724.0,15.0,0.0,0.0,68309.0,51.6,31.0,0,0,Jun-1987,0.0,1.0,0.0,4.0,8.0,8.0,6.0,9.0,5.0,13.0,22.0,8.0,15.0,0.0,0.0,0.0,2.0
325,30000.0,3,11.49,989.14,B,B5,36833.0,< 1 year,1,120000.0,1,2017-02-01,0,4,111.0,8,12.37,0.0,735.0,739.0,6.0,0.0,0.0,28047.0,64.9,19.0,0,0,Mar-2002,4.0,1.0,0.0,4.0,4.0,4.0,4.0,6.0,8.0,4.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0
326,20000.0,3,17.57,718.75,D,D4,8967.0,5 years,0,60000.0,2,2015-07-01,0,0,194.0,38,23.15,0.0,690.0,694.0,14.0,0.0,0.0,21877.0,63.0,45.0,1,0,Dec-2001,0.0,1.0,2.0,3.0,5.0,5.0,3.0,11.0,7.0,12.0,35.0,5.0,14.0,0.0,0.0,0.0,6.0
327,20000.0,3,12.29,667.06,C,C1,1929.0,9 years,0,80000.0,0,2015-10-01,0,0,604.0,9,10.82,1.0,665.0,669.0,11.0,0.0,0.0,19886.0,55.4,26.0,0,0,Sep-1999,0.0,1.0,0.0,3.0,8.0,8.0,3.0,5.0,6.0,10.0,15.0,9.0,11.0,0.0,0.0,0.0,2.0
328,5000.0,3,10.42,162.33,B,B3,368545.0,4 years,0,36000.0,0,2017-10-01,0,5,533.0,15,7.97,0.0,750.0,754.0,6.0,0.0,0.0,1233.0,8.2,13.0,0,0,Feb-2004,6.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,6.0,4.0,5.0,4.0,6.0,0.0,0.0,0.0,5.0
329,8000.0,3,5.32,240.92,A,A1,148890.0,2 years,0,52000.0,1,2016-03-01,0,0,238.0,22,3.69,0.0,705.0,709.0,9.0,0.0,0.0,8770.0,59.3,25.0,0,0,Jul-2001,0.0,1.0,0.0,1.0,2.0,2.0,2.0,9.0,7.0,8.0,17.0,2.0,9.0,0.0,0.0,0.0,1.0
330,24800.0,3,8.18,779.21,B,B1,62.0,7 years,0,112500.0,1,2015-10-01,0,0,374.0,37,15.13,0.0,725.0,729.0,9.0,0.0,0.0,30886.0,89.5,30.0,0,0,Jan-1997,0.0,1.0,0.0,2.0,3.0,3.0,3.0,4.0,21.0,4.0,8.0,3.0,9.0,0.0,0.0,0.0,1.0
331,6000.0,3,6.03,182.62,A,A1,289730.0,10+ years,0,40000.0,0,2013-06-01,0,2,4.0,3,7.47,0.0,805.0,809.0,11.0,0.0,0.0,3342.0,4.1,19.0,1,0,Apr-1995,38558.0,1.0,0.0,4.0,4.0,4.0,7.0,10.0,3.0,9.0,13.0,4.0,11.0,0.0,0.0,0.0,4.0
332,40000.0,3,10.42,1298.59,B,B3,6425.0,2 years,2,104000.0,1,2017-10-01,0,0,89.0,3,15.44,0.0,745.0,749.0,8.0,0.0,0.0,378.0,1.7,19.0,1,0,Feb-2000,0.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,9.0,6.0,9.0,1.0,8.0,0.0,0.0,0.0,2.0
333,27125.0,5,17.27,678.08,D,D3,169692.0,1 year,0,75000.0,2,2016-01-01,1,0,313.0,43,16.69,0.0,685.0,689.0,11.0,0.0,0.0,7478.0,60.8,17.0,1,0,Dec-2001,0.0,1.0,0.0,3.0,6.0,6.0,3.0,3.0,3.0,7.0,10.0,6.0,11.0,0.0,0.0,0.0,0.0
334,8000.0,3,10.99,261.88,B,B2,807.0,4 years,1,48000.0,0,2014-01-01,0,0,134.0,8,13.18,0.0,710.0,714.0,9.0,0.0,0.0,10898.0,31.2,12.0,0,0,Oct-2006,0.0,1.0,0.0,6.0,7.0,7.0,6.0,7.0,3.0,7.0,9.0,7.0,9.0,0.0,0.0,0.0,3.0
335,16000.0,3,12.49,535.19,B,B4,368.0,2 years,1,47000.0,0,2014-03-01,0,0,72.0,10,28.26,0.0,680.0,684.0,9.0,0.0,0.0,5107.0,41.5,22.0,1,0,Jun-2000,0.0,1.0,2.0,1.0,1.0,1.0,4.0,8.0,10.0,5.0,12.0,1.0,9.0,0.0,0.0,0.0,4.0
336,35000.0,5,18.94,906.77,D,D2,1777.0,4 years,0,253300.0,1,2018-10-01,0,0,499.0,13,14.7,0.0,755.0,759.0,24.0,1.0,1.0,4891.0,4.3,57.0,0,0,Oct-2003,0.0,1.0,9.0,3.0,5.0,5.0,11.0,15.0,26.0,19.0,28.0,5.0,24.0,0.0,0.0,0.0,7.0
337,15125.0,5,12.05,336.83,C,C1,427.0,7 years,1,35000.0,1,2015-11-01,1,0,166.0,8,17.18,1.0,690.0,694.0,10.0,0.0,0.0,17712.0,74.1,28.0,0,0,Jul-1998,0.0,1.0,0.0,6.0,8.0,8.0,6.0,15.0,11.0,8.0,17.0,8.0,10.0,0.0,0.0,1.0,2.0
338,8600.0,3,15.31,299.43,C,C4,67.0,9 years,0,63000.0,0,2014-03-01,0,5,116.0,14,14.35,0.0,660.0,664.0,8.0,0.0,0.0,4177.0,39.8,15.0,1,0,Mar-2002,6.0,1.0,3.0,3.0,6.0,6.0,4.0,9.0,3.0,7.0,12.0,6.0,8.0,0.0,0.0,0.0,2.0
339,7200.0,3,8.59,227.59,A,A5,2763.0,4 years,0,82000.0,1,2016-10-01,0,0,266.0,31,21.95,0.0,690.0,694.0,16.0,0.0,0.0,19825.0,50.4,23.0,1,0,Feb-2006,0.0,1.0,0.0,4.0,10.0,10.0,4.0,5.0,4.0,14.0,18.0,10.0,16.0,0.0,0.0,0.0,1.0
340,17500.0,3,8.49,552.36,B,B1,118.0,9 years,0,66000.0,0,2016-01-01,0,0,92.0,18,18.87,0.0,720.0,724.0,7.0,0.0,0.0,13273.0,54.0,13.0,0,0,Oct-1996,0.0,1.0,0.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,7.0,3.0,7.0,0.0,0.0,0.0,1.0
341,22900.0,3,12.99,771.49,C,C1,184.0,10+ years,0,60000.0,1,2014-07-01,0,4,99.0,8,14.1,0.0,665.0,669.0,9.0,0.0,0.0,22891.0,73.4,23.0,1,0,Sep-2002,4.0,1.0,2.0,5.0,7.0,7.0,6.0,10.0,2.0,8.0,17.0,7.0,9.0,0.0,0.0,0.0,0.0
342,35000.0,3,9.99,1129.19,B,B3,79017.0,10+ years,0,84498.0,2,2015-05-01,0,4,617.0,9,28.99,0.0,695.0,699.0,11.0,0.0,0.0,34758.0,80.5,20.0,0,0,Sep-2002,4.0,1.0,0.0,5.0,6.0,6.0,5.0,6.0,6.0,8.0,11.0,6.0,11.0,0.0,0.0,0.0,0.0
343,10000.0,5,15.04,238.11,C,C4,21565.0,10+ years,2,54000.0,2,2018-03-01,0,4,676.0,0,14.02,1.0,700.0,704.0,29.0,1.0,1.0,3604.0,7.9,75.0,0,0,Nov-1996,4.0,1.0,0.0,2.0,3.0,3.0,7.0,16.0,14.0,27.0,57.0,3.0,29.0,0.0,0.0,0.0,8.0
344,4000.0,3,7.97,125.3,A,A5,2713.0,2 years,2,72000.0,0,2017-07-01,0,0,152.0,14,12.62,0.0,740.0,744.0,9.0,0.0,0.0,12187.0,40.4,22.0,0,0,May-1999,0.0,1.0,0.0,2.0,4.0,4.0,2.0,4.0,8.0,5.0,11.0,4.0,9.0,0.0,0.0,0.0,3.0
345,15000.0,5,21.99,414.2,E,E4,206183.0,10+ years,0,57000.0,2,2014-03-01,0,0,573.0,19,25.69,0.0,675.0,679.0,9.0,0.0,0.0,7835.0,68.7,53.0,1,0,Apr-2001,0.0,1.0,0.0,2.0,2.0,2.0,2.0,23.0,23.0,3.0,26.0,2.0,9.0,0.0,0.0,0.0,5.0
346,8875.0,3,18.54,323.27,E,E1,10740.0,3 years,1,55000.0,2,2015-01-01,0,1,35.0,14,11.3,0.0,710.0,714.0,6.0,0.0,0.0,2339.0,11.9,9.0,1,0,Mar-1993,1.0,1.0,1.0,5.0,6.0,6.0,5.0,5.0,3.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0
347,9000.0,3,9.17,286.92,B,B2,2539.0,10+ years,2,125000.0,1,2015-02-01,0,4,0.0,0,22.59,2.0,675.0,679.0,15.0,0.0,0.0,9008.0,77.7,33.0,0,0,Oct-1996,4.0,1.0,2.0,5.0,8.0,8.0,5.0,8.0,14.0,9.0,16.0,8.0,15.0,0.0,0.0,0.0,6.0
348,23550.0,5,20.49,630.37,E,E4,1915.0,10+ years,0,59000.0,1,2015-03-01,0,2,102.0,26,28.15,0.0,700.0,704.0,14.0,0.0,0.0,18011.0,97.4,36.0,1,0,Jun-2002,5.0,1.0,0.0,3.0,3.0,3.0,3.0,6.0,25.0,3.0,9.0,3.0,14.0,0.0,0.0,0.0,2.0
349,14400.0,3,9.76,463.03,B,B3,1690.0,< 1 year,0,65000.0,1,2015-12-01,0,4,80.0,21,7.33,0.0,675.0,679.0,7.0,1.0,0.0,5652.0,41.0,20.0,1,0,Dec-2005,4.0,1.0,2.0,2.0,2.0,2.0,4.0,7.0,5.0,5.0,12.0,2.0,7.0,0.0,0.0,0.0,3.0
350,10000.0,5,14.08,233.1,C,C3,723.0,10+ years,0,90000.0,1,2017-05-01,0,0,400.0,17,11.52,0.0,695.0,699.0,42.0,0.0,0.0,24297.0,44.7,77.0,0,0,Mar-2002,0.0,1.0,0.0,4.0,7.0,7.0,5.0,7.0,57.0,11.0,16.0,8.0,42.0,0.0,0.0,0.0,4.0
351,15500.0,3,14.99,537.24,C,C5,21532.0,5 years,1,92000.0,2,2014-09-01,1,0,514.0,13,25.31,0.0,665.0,669.0,28.0,0.0,0.0,29234.0,86.7,68.0,1,0,Mar-2001,0.0,1.0,0.0,9.0,22.0,22.0,9.0,10.0,35.0,24.0,31.0,22.0,28.0,0.0,0.0,0.0,1.0
352,2000.0,3,12.29,66.71,C,C1,2548.0,5 years,1,34000.0,1,2015-08-01,0,5,109.0,21,29.23,0.0,690.0,694.0,8.0,0.0,0.0,10209.0,68.1,22.0,0,0,Oct-2000,6.0,1.0,1.0,3.0,4.0,4.0,4.0,11.0,8.0,6.0,14.0,4.0,8.0,0.0,0.0,0.0,1.0
353,5000.0,3,10.99,163.67,B,B3,1666.0,10+ years,0,100000.0,2,2014-10-01,0,2,97.0,12,28.01,1.0,660.0,664.0,16.0,0.0,0.0,79081.0,91.8,27.0,1,0,Dec-1996,5.0,1.0,0.0,2.0,12.0,12.0,2.0,3.0,5.0,13.0,19.0,12.0,16.0,0.0,0.0,0.0,2.0
354,3000.0,3,12.99,101.07,C,C2,32.0,< 1 year,2,50000.0,1,2015-01-01,0,4,8.0,6,3.98,0.0,675.0,679.0,7.0,2.0,1.0,2626.0,43.8,13.0,1,0,Nov-1998,4.0,1.0,0.0,2.0,6.0,6.0,2.0,4.0,1.0,7.0,11.0,6.0,7.0,0.0,0.0,0.0,3.0
355,14000.0,3,7.97,438.52,A,A5,7941.0,10+ years,0,36000.0,2,2017-08-01,0,0,131.0,6,6.87,0.0,710.0,714.0,7.0,0.0,0.0,6347.0,51.6,11.0,0,0,Mar-2007,0.0,1.0,0.0,2.0,3.0,3.0,4.0,4.0,1.0,6.0,9.0,3.0,7.0,0.0,0.0,0.0,0.0
356,6000.0,3,11.44,197.69,B,B4,250801.0,3 years,1,50000.0,2,2017-02-01,1,0,148.0,11,21.24,0.0,675.0,679.0,8.0,1.0,0.0,6580.0,23.3,10.0,0,0,Jul-2009,0.0,1.0,0.0,3.0,5.0,5.0,4.0,4.0,2.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,2.0
357,5000.0,3,10.99,163.67,B,B4,3281.0,10+ years,1,45000.0,1,2015-07-01,0,0,466.0,36,32.97,1.0,670.0,674.0,14.0,0.0,0.0,14903.0,64.8,29.0,1,0,Jan-1983,0.0,1.0,1.0,4.0,8.0,8.0,5.0,13.0,9.0,11.0,20.0,8.0,14.0,0.0,0.0,1.0,1.0
358,20700.0,3,11.99,687.44,C,C1,132905.0,10+ years,0,54000.0,1,2016-04-01,0,0,359.0,43,29.8,0.0,725.0,729.0,13.0,0.0,0.0,4998.0,22.5,23.0,0,0,Nov-2004,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,6.0,9.0,11.0,1.0,13.0,0.0,0.0,0.0,2.0
359,20525.0,5,20.75,552.39,E,E2,131982.0,10+ years,1,46684.0,1,2016-04-01,0,4,139.0,8,23.24,0.0,660.0,664.0,20.0,0.0,0.0,27550.0,68.9,22.0,0,0,May-2003,4.0,1.0,0.0,15.0,17.0,17.0,16.0,16.0,2.0,20.0,20.0,17.0,20.0,0.0,0.0,0.0,1.0
360,15000.0,3,7.89,469.29,A,A5,55.0,10+ years,0,95000.0,0,2015-05-01,0,0,163.0,21,15.56,0.0,735.0,739.0,7.0,0.0,0.0,12276.0,90.9,15.0,0,0,Mar-1996,0.0,1.0,0.0,2.0,3.0,3.0,2.0,7.0,7.0,3.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0
361,12000.0,3,16.63,425.64,E,E4,37687.0,3 years,5,96000.0,0,2009-04-01,0,1,57.0,9,15.46,1.0,670.0,674.0,9.0,0.0,0.0,24249.0,97.0,22.0,1,0,Dec-1994,19230.0,1.0,,,,,,,,,,,,,,,
362,9000.0,3,14.33,309.05,C,C1,243325.0,4 years,0,55000.0,0,2013-05-01,0,0,237.0,32,10.28,0.0,670.0,674.0,10.0,0.0,0.0,7385.0,37.7,15.0,0,0,Jan-2004,0.0,1.0,1.0,3.0,5.0,5.0,4.0,8.0,2.0,7.0,11.0,5.0,10.0,0.0,0.0,0.0,4.0
363,6000.0,3,11.99,199.26,C,C1,38333.0,9 years,1,55000.0,1,2016-05-01,0,0,157.0,8,21.84,0.0,720.0,724.0,7.0,0.0,0.0,5951.0,24.0,13.0,0,0,Dec-2006,0.0,1.0,0.0,2.0,4.0,4.0,2.0,4.0,6.0,4.0,7.0,4.0,7.0,0.0,0.0,0.0,3.0
364,25000.0,3,15.49,872.65,C,C4,184.0,10+ years,0,225000.0,1,2018-06-01,1,0,212.0,7,14.05,0.0,690.0,694.0,12.0,0.0,0.0,125148.0,69.9,27.0,0,0,Jan-1998,0.0,1.0,0.0,5.0,7.0,7.0,6.0,9.0,8.0,9.0,16.0,7.0,12.0,0.0,0.0,0.0,2.0
365,15000.0,3,18.99,549.77,D,D4,199.0,8 years,1,75000.0,2,2016-03-01,1,0,237.0,32,19.14,0.0,660.0,664.0,7.0,0.0,0.0,11874.0,96.5,17.0,0,0,May-1981,0.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,12.0,4.0,5.0,4.0,7.0,0.0,0.0,0.0,5.0
366,16800.0,3,17.99,607.28,D,D2,1061.0,4 years,2,47000.0,2,2017-02-01,0,0,362.0,35,14.9,0.0,665.0,669.0,10.0,0.0,0.0,17666.0,62.9,12.0,0,0,Jan-2012,0.0,1.0,0.0,5.0,6.0,6.0,6.0,6.0,4.0,8.0,8.0,6.0,10.0,0.0,0.0,0.0,2.0
367,24000.0,5,12.39,538.61,C,C1,106639.0,10+ years,2,62000.0,1,2015-01-01,0,2,296.0,5,16.63,0.0,710.0,714.0,10.0,0.0,0.0,3579.0,24.2,19.0,0,0,Aug-1998,5.0,1.0,0.0,3.0,4.0,4.0,4.0,5.0,8.0,7.0,11.0,4.0,10.0,0.0,0.0,0.0,1.0
368,5000.0,3,6.72,153.75,A,A3,54.0,,2,26808.0,1,2017-12-01,0,0,336.0,44,3.8,1.0,755.0,759.0,8.0,0.0,0.0,3900.0,6.7,30.0,0,0,Jan-1977,0.0,1.0,0.0,2.0,3.0,3.0,4.0,10.0,8.0,8.0,19.0,3.0,8.0,0.0,0.0,0.0,1.0
369,7000.0,3,8.18,219.94,B,B1,812.0,10+ years,0,45000.0,1,2015-10-01,0,4,12.0,9,4.43,1.0,665.0,669.0,4.0,0.0,0.0,6065.0,83.1,18.0,0,0,Jun-1995,4.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,1.0,3.0,14.0,2.0,4.0,0.0,0.0,0.0,1.0
370,6000.0,3,7.89,187.72,A,A5,127587.0,10+ years,0,60000.0,1,2016-06-01,0,4,49.0,12,28.82,0.0,670.0,674.0,41.0,0.0,0.0,26682.0,75.8,64.0,1,0,Oct-2002,4.0,1.0,1.0,11.0,15.0,15.0,13.0,15.0,41.0,19.0,22.0,15.0,41.0,0.0,0.0,0.0,3.0
371,24000.0,5,11.53,528.19,B,B5,87627.0,10+ years,0,64000.0,1,2015-04-01,1,4,491.0,30,25.45,0.0,695.0,699.0,14.0,0.0,0.0,23479.0,75.0,28.0,0,0,Oct-1998,4.0,1.0,1.0,10.0,10.0,10.0,10.0,13.0,10.0,10.0,13.0,10.0,14.0,0.0,0.0,0.0,2.0
372,9925.0,3,18.92,363.41,D,D4,66885.0,1 year,1,26500.0,1,2014-04-01,1,0,64.0,14,33.92,1.0,660.0,664.0,12.0,0.0,0.0,8437.0,84.4,25.0,1,0,Jan-2002,0.0,1.0,1.0,3.0,7.0,7.0,3.0,5.0,14.0,8.0,10.0,7.0,12.0,0.0,0.0,1.0,0.0
373,15250.0,3,13.11,514.65,B,B4,348617.0,3 years,1,30500.0,2,2012-03-01,0,4,119.0,0,24.43,0.0,695.0,699.0,11.0,0.0,0.0,21959.0,73.9,21.0,1,0,Jun-2000,234.0,1.0,,,,,,,,,,,,,,,
374,32000.0,5,17.14,797.7,E,E3,231375.0,< 1 year,0,170000.0,1,2011-05-01,0,0,185.0,3,14.24,0.0,700.0,704.0,13.0,0.0,0.0,39898.0,83.5,32.0,1,0,Jul-1998,0.0,1.0,,,,,,,,,,,,,,,
375,6600.0,3,7.14,204.22,A,A3,238986.0,3 years,1,52000.0,0,2010-08-01,0,9,499.0,13,18.08,0.0,770.0,774.0,7.0,0.0,0.0,1386.0,4.4,19.0,1,0,Mar-1995,13225.0,1.0,,,,,,,,,,,,,,,
376,9450.0,3,17.57,339.61,D,D4,21.0,< 1 year,1,27889.0,2,2014-10-01,0,0,32.0,21,9.68,0.0,690.0,694.0,10.0,0.0,0.0,10915.0,45.5,20.0,1,0,Jul-2008,0.0,1.0,0.0,2.0,5.0,5.0,2.0,7.0,3.0,10.0,17.0,5.0,10.0,0.0,0.0,0.0,5.0
377,21000.0,3,11.44,691.9,B,B4,2205.0,5 years,0,110000.0,0,2017-01-01,1,0,156.0,18,9.36,0.0,675.0,679.0,20.0,2.0,0.0,29973.0,48.1,26.0,0,0,Nov-2001,0.0,1.0,0.0,15.0,17.0,17.0,15.0,16.0,2.0,19.0,23.0,17.0,20.0,0.0,0.0,0.0,5.0
378,3600.0,3,12.69,120.77,C,C2,2440.0,3 years,1,35000.0,0,2015-07-01,0,0,124.0,13,15.41,0.0,740.0,744.0,8.0,0.0,0.0,2621.0,24.5,8.0,0,0,Aug-2010,0.0,1.0,0.0,3.0,3.0,3.0,4.0,4.0,2.0,6.0,6.0,3.0,8.0,0.0,0.0,0.0,1.0
379,24000.0,5,18.25,612.72,E,E1,61066.0,1 year,0,75000.0,1,2015-06-01,1,0,136.0,8,24.06,0.0,680.0,684.0,10.0,0.0,0.0,21692.0,91.1,17.0,0,0,Aug-2005,0.0,1.0,0.0,5.0,6.0,6.0,5.0,8.0,7.0,6.0,9.0,6.0,10.0,0.0,0.0,0.0,2.0
380,35000.0,5,20.99,946.68,E,E4,3907.0,10+ years,2,102000.0,2,2014-08-01,1,4,390.0,13,7.07,0.0,670.0,674.0,9.0,0.0,0.0,23032.0,100.6,25.0,0,0,Feb-2000,4.0,1.0,0.0,3.0,3.0,3.0,4.0,6.0,12.0,6.0,10.0,3.0,9.0,0.0,0.0,0.0,2.0
381,15000.0,5,7.89,303.36,A,A5,130556.0,9 years,0,90000.0,0,2016-05-01,0,2,108.0,21,7.7,0.0,730.0,734.0,15.0,0.0,0.0,11655.0,17.3,37.0,0,0,Jun-1996,5.0,1.0,2.0,7.0,11.0,11.0,8.0,18.0,5.0,12.0,26.0,11.0,15.0,0.0,0.0,0.0,6.0
382,7200.0,5,23.7,205.88,F,F1,22.0,10+ years,1,42000.0,2,2013-12-01,0,5,17.0,13,21.68,0.0,680.0,684.0,11.0,3.0,0.0,16779.0,66.8,23.0,1,0,Feb-1996,2601.0,1.0,0.0,6.0,7.0,7.0,6.0,12.0,3.0,10.0,20.0,7.0,11.0,0.0,0.0,0.0,1.0
383,8000.0,3,9.99,258.1,B,B3,40223.0,10+ years,1,50000.0,1,2015-08-01,0,4,300.0,9,15.0,0.0,670.0,674.0,7.0,0.0,0.0,14993.0,55.9,17.0,1,0,Mar-2006,4.0,1.0,0.0,1.0,6.0,6.0,1.0,3.0,3.0,6.0,13.0,6.0,7.0,0.0,0.0,0.0,2.0
384,10000.0,3,13.67,340.18,C,C3,133233.0,10+ years,0,42000.0,1,2016-02-01,0,0,14.0,11,6.71,0.0,695.0,699.0,17.0,1.0,0.0,6517.0,26.1,26.0,0,0,Jun-1997,2.0,1.0,0.0,1.0,6.0,6.0,3.0,3.0,0.0,16.0,23.0,6.0,17.0,0.0,0.0,0.0,1.0
385,10000.0,5,9.44,209.73,B,B1,38.0,10+ years,0,50000.0,0,2017-06-01,0,0,4.0,3,12.34,0.0,770.0,774.0,14.0,0.0,0.0,10336.0,16.3,29.0,0,0,Jan-2006,0.0,1.0,0.0,2.0,2.0,2.0,9.0,13.0,11.0,9.0,14.0,2.0,14.0,0.0,0.0,0.0,6.0
386,8500.0,3,13.59,288.83,C,C2,111773.0,10+ years,0,150000.0,1,2018-02-01,0,2,378.0,39,27.15,0.0,680.0,684.0,19.0,0.0,0.0,29362.0,63.6,34.0,0,0,Nov-1988,5.0,1.0,0.0,7.0,12.0,12.0,7.0,9.0,12.0,14.0,19.0,12.0,19.0,0.0,0.0,0.0,5.0
387,10000.0,3,14.08,342.17,C,C3,52811.0,10+ years,2,62000.0,0,2017-06-01,0,4,319.0,0,14.71,1.0,705.0,709.0,15.0,0.0,0.0,13172.0,33.8,51.0,0,0,Jan-1978,4.0,1.0,0.0,3.0,6.0,6.0,5.0,19.0,14.0,11.0,34.0,6.0,15.0,0.0,0.0,0.0,4.0
388,8000.0,3,15.77,280.35,D,D1,37.0,9 years,1,84500.0,2,2016-01-01,0,4,156.0,18,7.34,0.0,675.0,679.0,10.0,0.0,0.0,13407.0,36.5,13.0,1,0,Oct-2012,2.0,1.0,0.0,5.0,5.0,5.0,7.0,8.0,3.0,9.0,10.0,5.0,10.0,0.0,0.0,0.0,6.0
389,11900.0,3,19.99,442.19,D,D4,307.0,5 years,0,34000.0,2,2017-01-01,1,0,362.0,35,4.31,0.0,660.0,664.0,9.0,2.0,0.0,6068.0,43.0,16.0,1,0,Jan-2009,0.0,1.0,0.0,4.0,6.0,6.0,8.0,8.0,0.0,6.0,14.0,3.0,7.0,,0.0,0.0,5.0
390,10525.0,5,19.52,276.05,D,D4,271195.0,10+ years,0,53000.0,2,2013-09-01,0,4,120.0,21,15.42,1.0,675.0,679.0,7.0,0.0,0.0,20325.0,81.6,13.0,0,0,Jan-1994,4.0,1.0,0.0,3.0,5.0,5.0,3.0,4.0,2.0,6.0,8.0,5.0,7.0,0.0,0.0,0.0,2.0
391,7500.0,3,14.65,258.71,C,C5,49.0,10+ years,1,53000.0,2,2015-06-01,1,0,116.0,14,31.7,0.0,685.0,689.0,10.0,0.0,0.0,18316.0,67.8,21.0,1,0,Aug-1999,0.0,1.0,0.0,5.0,7.0,7.0,5.0,8.0,11.0,7.0,10.0,7.0,10.0,0.0,0.0,0.0,3.0
